REVENUE DATE,REVENUE
2024-06-08 13:26:00,410.4469281441351
2024-06-08 13:27:00,739.1892415940046
2024-06-08 13:28:00,596.6239499744145
2024-06-08 13:29:00,562.1314612584963
2024-06-08 13:30:00,972.9363480595557
2024-06-08 13:31:00,234.58708410204855
2024-06-08 13:32:00,863.900887731869
2024-06-08 13:33:00,221.38018297102386
2024-06-08 13:34:00,460.61964428595695
2024-06-08 13:35:00,402.60195070155066
2024-06-08 13:36:00,635.7487015452596
2024-06-08 13:37:00,843.9734811480375
2024-06-08 13:38:00,623.9272564458971
2024-06-08 13:39:00,332.62320105106227
2024-06-08 13:40:00,322.70724339195687
2024-06-08 13:41:00,462.86655649468406
2024-06-08 13:42:00,636.3751230214959
2024-06-08 13:43:00,631.5247010405884
2024-06-08 13:44:00,305.00172784580434
2024-06-08 13:45:00,169.56603148978877
2024-06-08 13:46:00,984.7836702138659
2024-06-08 13:47:00,856.7569555373755
2024-06-08 13:48:00,298.7371304043371
2024-06-08 13:49:00,181.97651127793446
2024-06-08 13:50:00,958.5133355147277
2024-06-08 13:51:00,672.7884134234572
2024-06-08 13:52:00,273.80961969936743
2024-06-08 13:53:00,562.6668961010539
2024-06-08 13:54:00,454.1944055451342
2024-06-08 13:55:00,637.4368298674054
2024-06-08 13:56:00,423.822738210888
2024-06-08 13:57:00,794.4944528887736
2024-06-08 13:58:00,555.5034685702501
2024-06-08 13:59:00,212.16063405715425
2024-06-08 14:00:00,234.4833328602323
2024-06-08 14:01:00,218.66468128139272
2024-06-08 14:02:00,936.1691436129586
2024-06-08 14:03:00,365.1039156098482
2024-06-08 14:04:00,678.5432776733203
2024-06-08 14:05:00,873.4070962999851
2024-06-08 14:06:00,271.7050556801594
2024-06-08 14:07:00,102.15994912396017
2024-06-08 14:08:00,889.9012971988651
2024-06-08 14:09:00,748.4531100856622
2024-06-08 14:10:00,807.4696421608975
2024-06-08 14:11:00,490.3793530020223
2024-06-08 14:12:00,812.5739377434205
2024-06-08 14:13:00,916.7768662837542
2024-06-08 14:14:00,552.4937404603918
2024-06-08 14:15:00,877.0162270477235
2024-06-08 14:16:00,821.6091093658578
2024-06-08 14:17:00,816.1847013570348
2024-06-08 14:18:00,872.2049795688126
2024-06-08 14:19:00,878.1764894485798
2024-06-08 14:20:00,570.2749428236978
2024-06-08 14:21:00,333.44648410505704
2024-06-08 14:22:00,826.2349845007426
2024-06-08 14:23:00,666.8608186326928
2024-06-08 14:24:00,604.142647456895
2024-06-08 14:25:00,625.3632271380241
2024-06-08 14:26:00,355.2161736406359
2024-06-08 14:27:00,632.5600472027902
2024-06-08 14:28:00,954.4638499143354
2024-06-08 14:29:00,490.51585186996743
2024-06-08 14:30:00,676.6350828865279
2024-06-08 14:31:00,804.161655059827
2024-06-08 14:32:00,375.7908620079752
2024-06-08 14:33:00,552.2888976826872
2024-06-08 14:34:00,124.64080845394164
2024-06-08 14:35:00,676.0705674822691
2024-06-08 14:36:00,469.3236383049792
2024-06-08 14:37:00,570.0075168389119
2024-06-08 14:38:00,586.1513971820298
2024-06-08 14:39:00,870.537844221363
2024-06-08 14:40:00,144.0141777831212
2024-06-08 14:41:00,774.863792242314
2024-06-08 14:42:00,713.1284923814354
2024-06-08 14:43:00,911.182695042961
2024-06-08 14:44:00,631.2253772291343
2024-06-08 14:45:00,874.1817179400476
2024-06-08 14:46:00,525.749205504386
2024-06-08 14:47:00,137.79205283773368
2024-06-08 14:48:00,513.3901992953944
2024-06-08 14:49:00,671.5969696379038
2024-06-08 14:50:00,716.9414876999801
2024-06-08 14:51:00,823.6860664479805
2024-06-08 14:52:00,958.6470649426935
2024-06-08 14:53:00,150.0140752843144
2024-06-08 14:54:00,419.86258345012834
2024-06-08 14:55:00,410.48887746675626
2024-06-08 14:56:00,305.49837279578657
2024-06-08 14:57:00,686.0485976605974
2024-06-08 14:58:00,210.11274345029926
2024-06-08 14:59:00,410.5418876892017
2024-06-08 15:00:00,108.81085748377114
2024-06-08 15:01:00,986.7288553431432
2024-06-08 15:02:00,896.2180482963847
2024-06-08 15:03:00,253.6929080830976
2024-06-08 15:04:00,332.1417857484048
2024-06-08 15:05:00,385.27522966653186
2024-06-08 15:06:00,415.5653556097555
2024-06-08 15:07:00,487.2601148717044
2024-06-08 15:08:00,790.2668666925556
2024-06-08 15:09:00,687.7524521856442
2024-06-08 15:10:00,944.4719306799863
2024-06-08 15:11:00,929.1596611102551
2024-06-08 15:12:00,488.3296632333415
2024-06-08 15:13:00,539.8485808589428
2024-06-08 15:14:00,645.3936753441786
2024-06-08 15:15:00,409.6840465568
2024-06-08 15:16:00,463.90553981619627
2024-06-08 15:17:00,167.28165954100734
2024-06-08 15:18:00,326.8754506174787
2024-06-08 15:19:00,370.19078203358816
2024-06-08 15:20:00,219.1718552329464
2024-06-08 15:21:00,926.2440244440722
2024-06-08 15:22:00,555.1973365444792
2024-06-08 15:23:00,283.36128571707536
2024-06-08 15:24:00,923.7297369719187
2024-06-08 15:25:00,763.7369840741916
2024-06-08 15:26:00,324.39802255209906
2024-06-08 15:27:00,383.7311626100566
2024-06-08 15:28:00,562.9960546814473
2024-06-08 15:29:00,617.1906990876561
2024-06-08 15:30:00,596.416001137531
2024-06-08 15:31:00,743.7055938698536
2024-06-08 15:32:00,645.2725107590087
2024-06-08 15:33:00,648.9399758299396
2024-06-08 15:34:00,912.2795535989816
2024-06-08 15:35:00,380.2810826643324
2024-06-08 15:36:00,669.1195575909574
2024-06-08 15:37:00,504.64885115733097
2024-06-08 15:38:00,770.1675282689852
2024-06-08 15:39:00,121.17237720835226
2024-06-08 15:40:00,931.71663367027
2024-06-08 15:41:00,684.0802404426171
2024-06-08 15:42:00,123.67727111241405
2024-06-08 15:43:00,148.18841595957372
2024-06-08 15:44:00,833.8524083822911
2024-06-08 15:45:00,424.43463973581686
2024-06-08 15:46:00,435.80434721175885
2024-06-08 15:47:00,958.5451351747727
2024-06-08 15:48:00,870.9575798401826
2024-06-08 15:49:00,106.65121777084087
2024-06-08 15:50:00,716.1309505039678
2024-06-08 15:51:00,922.095555246334
2024-06-08 15:52:00,957.9533337281042
2024-06-08 15:53:00,928.2602352291264
2024-06-08 15:54:00,492.7727366639794
2024-06-08 15:55:00,814.4568008021826
2024-06-08 15:56:00,560.0430507257734
2024-06-08 15:57:00,462.7769432066677
2024-06-08 15:58:00,482.300333503006
2024-06-08 15:59:00,754.9519509559569
2024-06-08 16:00:00,502.71308865798943
2024-06-08 16:01:00,673.1726133547203
2024-06-08 16:02:00,459.6576802919022
2024-06-08 16:03:00,952.4163660423807
2024-06-08 16:04:00,560.5151142494066
2024-06-08 16:05:00,341.67627502033315
2024-06-08 16:06:00,798.6877176987982
2024-06-08 16:07:00,697.675976037813
2024-06-08 16:08:00,695.9901098198276
2024-06-08 16:09:00,498.7298485745007
2024-06-08 16:10:00,495.75893306860956
2024-06-08 16:11:00,277.82820754269306
2024-06-08 16:12:00,142.5432402651741
2024-06-08 16:13:00,897.5433860676378
2024-06-08 16:14:00,867.4956150400988
2024-06-08 16:15:00,454.7453334523386
2024-06-08 16:16:00,312.50865563779246
2024-06-08 16:17:00,681.4872049069895
2024-06-08 16:18:00,812.392240722465
2024-06-08 16:19:00,229.28909379260386
2024-06-08 16:20:00,318.91857674453485
2024-06-08 16:21:00,546.7910485192776
2024-06-08 16:22:00,195.14739083891595
2024-06-08 16:23:00,483.4458449137529
2024-06-08 16:24:00,464.14788493693516
2024-06-08 16:25:00,668.2211757067795
2024-06-08 16:26:00,695.9265378665959
2024-06-08 16:27:00,969.4126029551112
2024-06-08 16:28:00,256.8602567247498
2024-06-08 16:29:00,175.9505884920051
2024-06-08 16:30:00,593.6449208873408
2024-06-08 16:31:00,385.1351650859457
2024-06-08 16:32:00,157.65044211521283
2024-06-08 16:33:00,252.37036086464647
2024-06-08 16:34:00,394.10829581769906
2024-06-08 16:35:00,210.50263581452973
2024-06-08 16:36:00,851.4638964775626
2024-06-08 16:37:00,959.3484489476108
2024-06-08 16:38:00,850.6745670801579
2024-06-08 16:39:00,498.9659359386384
2024-06-08 16:40:00,933.901131947699
2024-06-08 16:41:00,549.1471888775761
2024-06-08 16:42:00,219.14308993053876
2024-06-08 16:43:00,953.0553948058581
2024-06-08 16:44:00,804.7303546077482
2024-06-08 16:45:00,146.02818278809735
2024-06-08 16:46:00,973.063046264941
2024-06-08 16:47:00,656.5610138984258
2024-06-08 16:48:00,931.7882189523722
2024-06-08 16:49:00,977.5014017781509
2024-06-08 16:50:00,749.6534414200125
2024-06-08 16:51:00,579.6056274786353
2024-06-08 16:52:00,867.3762408671432
2024-06-08 16:53:00,976.0280298708009
2024-06-08 16:54:00,561.7112026509974
2024-06-08 16:55:00,335.8745176299347
2024-06-08 16:56:00,977.4015075997975
2024-06-08 16:57:00,910.5370631470314
2024-06-08 16:58:00,204.4333886471141
2024-06-08 16:59:00,756.95357388457
2024-06-08 17:00:00,490.9456894319726
2024-06-08 17:01:00,697.1557789833097
2024-06-08 17:02:00,482.38057806275964
2024-06-08 17:03:00,737.3811236973183
2024-06-08 17:04:00,256.77427387588904
2024-06-08 17:05:00,655.6143386154037
2024-06-08 17:06:00,421.15530868355637
2024-06-08 17:07:00,535.4268320514358
2024-06-08 17:08:00,991.0678266223279
2024-06-08 17:09:00,757.1823511880398
2024-06-08 17:10:00,187.00595320457072
2024-06-08 17:11:00,226.30593005701212
2024-06-08 17:12:00,413.8302673701893
2024-06-08 17:13:00,130.80859549822102
2024-06-08 17:14:00,297.1019093103406
2024-06-08 17:15:00,688.0985246578604
2024-06-08 17:16:00,195.7958363841853
2024-06-08 17:17:00,675.8048909093227
2024-06-08 17:18:00,679.9000918892951
2024-06-08 17:19:00,509.36037809099065
2024-06-08 17:20:00,712.3338307172862
2024-06-08 17:21:00,387.2555602638661
2024-06-08 17:22:00,922.6756614167411
2024-06-08 17:23:00,847.7537739997634
2024-06-08 17:24:00,864.3141733364274
2024-06-08 17:25:00,939.4319075046285
2024-06-08 17:26:00,485.4294190340621
2024-06-08 17:27:00,122.02225520458765
2024-06-08 17:28:00,626.290535532561
2024-06-08 17:29:00,437.1123244575418
2024-06-08 17:30:00,945.4896876262634
2024-06-08 17:31:00,206.82447775235826
2024-06-08 17:32:00,427.60208530227607
2024-06-08 17:33:00,698.3723025965629
2024-06-08 17:34:00,389.2294841886626
2024-06-08 17:35:00,116.27220291438559
2024-06-08 17:36:00,771.1890558309439
2024-06-08 17:37:00,817.7543087697122
2024-06-08 17:38:00,569.4041214023089
2024-06-08 17:39:00,937.3078616119427
2024-06-08 17:40:00,656.3249334296079
2024-06-08 17:41:00,688.8452256295467
2024-06-08 17:42:00,339.9622868766922
2024-06-08 17:43:00,262.5207476973861
2024-06-08 17:44:00,948.9407109971604
2024-06-08 17:45:00,342.09329211915826
2024-06-08 17:46:00,763.5283753534591
2024-06-08 17:47:00,404.0627013659535
2024-06-08 17:48:00,374.72851234086426
2024-06-08 17:49:00,399.039557807521
2024-06-08 17:50:00,100.18707795824719
2024-06-08 17:51:00,238.36370544168614
2024-06-08 17:52:00,708.2727469557796
2024-06-08 17:53:00,434.3983390183026
2024-06-08 17:54:00,165.9629034353398
2024-06-08 17:55:00,641.7662846407814
2024-06-08 17:56:00,689.5921806270213
2024-06-08 17:57:00,340.84635081874853
2024-06-08 17:58:00,445.19731521519094
2024-06-08 17:59:00,853.5472618516031
2024-06-08 18:00:00,638.8983377328975
2024-06-08 18:01:00,625.2259615132399
2024-06-08 18:02:00,871.5278752953923
2024-06-08 18:03:00,612.2865551087974
2024-06-08 18:04:00,732.4712137955364
2024-06-08 18:05:00,894.4735764047068
2024-06-08 18:06:00,737.5336925097337
2024-06-08 18:07:00,977.9530568336568
2024-06-08 18:08:00,914.9188823448861
2024-06-08 18:09:00,168.26086796956326
2024-06-08 18:10:00,814.7364566884903
2024-06-08 18:11:00,930.7468638686274
2024-06-08 18:12:00,220.3886419099538
2024-06-08 18:13:00,414.3973987133129
2024-06-08 18:14:00,635.1613273385069
2024-06-08 18:15:00,989.213390027965
2024-06-08 18:16:00,119.31479516628615
2024-06-08 18:17:00,551.1377717900525
2024-06-08 18:18:00,346.38910636508507
2024-06-08 18:19:00,548.2322491938542
2024-06-08 18:20:00,842.603278313479
2024-06-08 18:21:00,123.59346714473888
2024-06-08 18:22:00,897.7480204451327
2024-06-08 18:23:00,472.62738437985644
2024-06-08 18:24:00,581.0924263335007
2024-06-08 18:25:00,649.1978721974411
2024-06-08 18:26:00,196.90249821390816
2024-06-08 18:27:00,593.2922159853986
2024-06-08 18:28:00,584.6687372081913
2024-06-08 18:29:00,854.7783015607595
2024-06-08 18:30:00,179.41305835909202
2024-06-08 18:31:00,552.3703675184349
2024-06-08 18:32:00,153.39599706929542
2024-06-08 18:33:00,883.4054905320979
2024-06-08 18:34:00,622.2668228789561
2024-06-08 18:35:00,269.42691161088123
2024-06-08 18:36:00,775.9193291340821
2024-06-08 18:37:00,536.2125273820782
2024-06-08 18:38:00,201.43612630170168
2024-06-08 18:39:00,484.45939361855335
2024-06-08 18:40:00,586.2912024880625
2024-06-08 18:41:00,796.3540481187691
2024-06-08 18:42:00,428.6614624398218
2024-06-08 18:43:00,145.992574466034
2024-06-08 18:44:00,182.861866500127
2024-06-08 18:45:00,413.57956019711645
2024-06-08 18:46:00,878.4202435866375
2024-06-08 18:47:00,343.75681096230187
2024-06-08 18:48:00,252.3166670470959
2024-06-08 18:49:00,412.3395576920335
2024-06-08 18:50:00,223.97910044841933
2024-06-08 18:51:00,328.79237412136183
2024-06-08 18:52:00,318.18113148304275
2024-06-08 18:53:00,986.3835146876155
2024-06-08 18:54:00,984.8291633100343
2024-06-08 18:55:00,411.28825814132836
2024-06-08 18:56:00,667.6090626053339
2024-06-08 18:57:00,405.14904396469046
2024-06-08 18:58:00,891.0969127192099
2024-06-08 18:59:00,150.02436607565727
2024-06-08 19:00:00,409.2266056633208
2024-06-08 19:01:00,303.71131721990025
2024-06-08 19:02:00,843.6519237922697
2024-06-08 19:03:00,328.4844642477176
2024-06-08 19:04:00,282.4392818481986
2024-06-08 19:05:00,488.5586267776049
2024-06-08 19:06:00,462.353439764048
2024-06-08 19:07:00,797.877441601141
2024-06-08 19:08:00,379.63594229596566
2024-06-08 19:09:00,888.6624389049543
2024-06-08 19:10:00,596.8088215023234
2024-06-08 19:11:00,626.9340332562501
2024-06-08 19:12:00,776.8752185125342
2024-06-08 19:13:00,853.4084082742805
2024-06-08 19:14:00,353.3027999402641
2024-06-08 19:15:00,857.2806630270165
2024-06-08 19:16:00,219.88111862396784
2024-06-08 19:17:00,882.2131590017941
2024-06-08 19:18:00,691.9147304416022
2024-06-08 19:19:00,232.2872985005587
2024-06-08 19:20:00,928.6538931429394
2024-06-08 19:21:00,701.5272652262452
2024-06-08 19:22:00,823.6943849089837
2024-06-08 19:23:00,612.1248350902312
2024-06-08 19:24:00,748.0060044158117
2024-06-08 19:25:00,412.36256683434345
2024-06-08 19:26:00,762.7905113280256
2024-06-08 19:27:00,737.8709532469584
2024-06-08 19:28:00,356.0736370527241
2024-06-08 19:29:00,628.9480038155011
2024-06-08 19:30:00,291.089332396696
2024-06-08 19:31:00,327.49958978400963
2024-06-08 19:32:00,194.56391097551042
2024-06-08 19:33:00,646.8466633912481
2024-06-08 19:34:00,407.6751028994525
2024-06-08 19:35:00,532.3537811781811
2024-06-08 19:36:00,262.1259716479692
2024-06-08 19:37:00,968.9029629686901
2024-06-08 19:38:00,217.89746020042855
2024-06-08 19:39:00,944.6144662013514
2024-06-08 19:40:00,740.7637350486456
2024-06-08 19:41:00,564.1673943507631
2024-06-08 19:42:00,876.7675305385586
2024-06-08 19:43:00,212.54896594003017
2024-06-08 19:44:00,398.90037285921744
2024-06-08 19:45:00,306.8769589896987
2024-06-08 19:46:00,592.9871153948156
2024-06-08 19:47:00,843.5625912909322
2024-06-08 19:48:00,804.821019557379
2024-06-08 19:49:00,525.4891598868101
2024-06-08 19:50:00,367.7872208981377
2024-06-08 19:51:00,456.43963920830066
2024-06-08 19:52:00,995.6820891527805
2024-06-08 19:53:00,993.8867534692487
2024-06-08 19:54:00,700.800713880943
2024-06-08 19:55:00,180.05154025206332
2024-06-08 19:56:00,837.6334461890882
2024-06-08 19:57:00,530.4005827927781
2024-06-08 19:58:00,191.96504153968476
2024-06-08 19:59:00,558.7126290938862
2024-06-08 20:00:00,645.0733197349051
2024-06-08 20:01:00,262.3666703220147
2024-06-08 20:02:00,695.9112714539734
2024-06-08 20:03:00,379.51907748213426
2024-06-08 20:04:00,497.7594701269943
2024-06-08 20:05:00,846.302210555166
2024-06-08 20:06:00,686.4331691528045
2024-06-08 20:07:00,958.948952223087
2024-06-08 20:08:00,725.640447205078
2024-06-08 20:09:00,559.6879100236836
2024-06-08 20:10:00,628.7481485253002
2024-06-08 20:11:00,127.65270893787701
2024-06-08 20:12:00,778.3169315633903
2024-06-08 20:13:00,450.36984403618334
2024-06-08 20:14:00,529.166314273884
2024-06-08 20:15:00,379.25660396097453
2024-06-08 20:16:00,969.4397234593492
2024-06-08 20:17:00,291.0507958403574
2024-06-08 20:18:00,881.926552254398
2024-06-08 20:19:00,310.072054569456
2024-06-08 20:20:00,892.806569458182
2024-06-08 20:21:00,915.521567140441
2024-06-08 20:22:00,917.7371501513164
2024-06-08 20:23:00,198.13713709105883
2024-06-08 20:24:00,863.1152480737645
2024-06-08 20:25:00,285.1551891808748
2024-06-08 20:26:00,149.28786425297102
2024-06-08 20:27:00,656.1993859279586
2024-06-08 20:28:00,595.611000112724
2024-06-08 20:29:00,867.7250351314347
2024-06-08 20:30:00,861.4869933755514
2024-06-08 20:31:00,448.65628986384814
2024-06-08 20:32:00,248.9057251487836
2024-06-08 20:33:00,290.2622964892236
2024-06-08 20:34:00,168.73636289212132
2024-06-08 20:35:00,352.3616564733836
2024-06-08 20:36:00,183.9016251713092
2024-06-08 20:37:00,941.5978616392729
2024-06-08 20:38:00,234.37640835774334
2024-06-08 20:39:00,220.01929718467767
2024-06-08 20:40:00,205.50327500040999
2024-06-08 20:41:00,746.0160497065406
2024-06-08 20:42:00,429.42782472574356
2024-06-08 20:43:00,360.61965562106707
2024-06-08 20:44:00,339.54616748814743
2024-06-08 20:45:00,714.3486212111919
2024-06-08 20:46:00,811.2142893678147
2024-06-08 20:47:00,126.34217033153858
2024-06-08 20:48:00,562.2472321164325
2024-06-08 20:49:00,126.56043375915833
2024-06-08 20:50:00,879.6540078724447
2024-06-08 20:51:00,962.3214010748006
2024-06-08 20:52:00,110.33263267639171
2024-06-08 20:53:00,361.6850041625741
2024-06-08 20:54:00,542.6266330817348
2024-06-08 20:55:00,203.74755647553798
2024-06-08 20:56:00,289.7452633108381
2024-06-08 20:57:00,466.64225159921216
2024-06-08 20:58:00,191.6006029317538
2024-06-08 20:59:00,958.5580370842895
2024-06-08 21:00:00,675.3874660437605
2024-06-08 21:01:00,773.0488740251501
2024-06-08 21:02:00,748.016350677855
2024-06-08 21:03:00,402.7300507553571
2024-06-08 21:04:00,304.9164958855647
2024-06-08 21:05:00,899.2162566113492
2024-06-08 21:06:00,979.7361729421706
2024-06-08 21:07:00,186.5938468069594
2024-06-08 21:08:00,148.59278557412216
2024-06-08 21:09:00,456.19936356646264
2024-06-08 21:10:00,693.227605006204
2024-06-08 21:11:00,277.23542779202205
2024-06-08 21:12:00,614.3069742481665
2024-06-08 21:13:00,109.2613559477376
2024-06-08 21:14:00,812.2147278666926
2024-06-08 21:15:00,277.329812008285
2024-06-08 21:16:00,752.7669769055776
2024-06-08 21:17:00,481.2048883484776
2024-06-08 21:18:00,614.6104085541169
2024-06-08 21:19:00,233.5995387062847
2024-06-08 21:20:00,714.5966565979414
2024-06-08 21:21:00,438.73937340912295
2024-06-08 21:22:00,529.7898728939028
2024-06-08 21:23:00,729.2625234431266
2024-06-08 21:24:00,263.4795106025436
2024-06-08 21:25:00,569.1157932548347
2024-06-08 21:26:00,535.2567570550711
2024-06-08 21:27:00,566.4452258932681
2024-06-08 21:28:00,618.415120600504
2024-06-08 21:29:00,751.3399106323359
2024-06-08 21:30:00,774.1761744310177
2024-06-08 21:31:00,337.9613353645897
2024-06-08 21:32:00,768.8325538671479
2024-06-08 21:33:00,658.9228066680614
2024-06-08 21:34:00,650.9914172302598
